45.871864   111.578099
45.8719415	111.5778740
45.8719467	111.5778600
45.8719517	111.5778252
45.8719443	111.5778427
45.8719202	111.5778485
45.8767053	111.5721052
45.8829568	111.5642970
45.8829078	111.5642668
45.8829072	111.5642638

