0,0.0,0.0,0.0,0.0,0.0,238.8,0.0,0.0,0.0,0.0,0.000,0.000,0,0,0,0,32031.0,18385.0,-2947.0,15709.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.000,0.00,0.00,0
15,0.0,0.0,0.0,0.0,237.2,238.8,0.1,0.0,238.0,0.0,45.841,1.496,0,0,0,0,32031.0,18385.0,-2947.0,15709.0,0,0,152,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0.000,0.00,0.00,0
16,0.0,0.0,0.0,0.0,237.2,238.8,0.0,0.0,238.0,0.0,45.841,1.491,0,0,0,0,32031.0,18385.0,-2947.0,16219.0,0,0,152,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0.000,0.00,0.00,0
17,0.0,0.0,0.0,0.0,237.2,238.8,0.0,0.0,238.0,0.0,45.837,1.491,0,0,0,0,32031.0,18385.0,-2947.0,12649.0,0,0,152,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0.000,0.00,0.00,0
18,0.0,0.0,0.0,0.0,237.2,238.8,0.0,0.0,238.0,0.0,45.838,1.489,0,0,0,0,32031.0,18385.0,-2947.0,13159.0,0,0,152,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0.000,0.00,0.00,0
19,0.0,0.0,0.0,0.0,237.2,238.8,0.0,0.0,238.0,0.0,45.844,1.489,0,0,0,0,32031.0,18385.0,-2947.0,13159.0,0,0,152,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0.000,0.00,0.00,0
20,0.0,0.0,0.0,0.0,237.2,238.8,0.1,0.0,238.0,0.0,45.840,1.490,0,0,0,0,32031.0,18385.0,-2947.0,13669.0,0,0,152,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0.000,0.00,0.00,0
21,0.0,0.0,0.0,0.0,237.2,238.8,0.0,0.0,238.0,0.0,45.840,1.491,0,0,0,0,32031.0,18385.0,-2947.0,14179.0,0,0,152,130.0,0.0,3.0,128.0,1,0,0,0.0,0,0.000,0.00,0.00,0
22,0.0,0.0,0.0,0.0,237.2,238.8,0.0,0.0,238.0,0.0,45.836,1.506,0,0,0,0,32031.0,18385.0,-2947.0,14689.0,0,0,152,130.0,0.0,3.0,128.0,1,0,0,0.0,0,0.000,0.00,0.00,0
23,0.0,0.0,0.0,0.0,237.2,238.8,0.1,0.0,238.0,0.0,45.835,1.492,0,0,0,0,32031.0,18385.0,-2947.0,15199.0,0,0,152,130.0,0.0,3.0,128.0,1,0,0,0.0,0,0.000,0.00,0.00,0
